county_id,ideb_score,ideb_publication_year,ideb_score_status
3554003,6.4,2017,Observado
3554003,6.4,2019,Observado
3554102,4.4,2007,Projetado
3554102,4.7,2009,Projetado
3554102,5.1,2011,Projetado
3554102,5.4,2013,Projetado
3554102,5.6,2015,Projetado
3554102,5.9,2017,Projetado
3554102,6.2,2019,Projetado
3554102,6.4,2021,Projetado
3554102,4.3,2005,Observado
3554102,5.1,2007,Observado
3554102,5.4,2009,Observado
3554102,5.4,2011,Observado
3554102,5.6,2013,Observado
3554102,5.8,2015,Observado
3554102,6.4,2017,Observado
3554102,6.6,2019,Observado
3554201,4,2007,Projetado
3554201,4.3,2009,Projetado
3554201,4.7,2011,Projetado
3554201,5,2013,Projetado
3554201,5.3,2015,Projetado
3554201,5.6,2017,Projetado
3554201,5.8,2019,Projetado
3554201,6.1,2021,Projetado
3554201,3.9,2005,Observado
3554201,3.9,2007,Observado
3554201,5.8,2009,Observado
3554201,5.6,2011,Observado
3554201,5.9,2013,Observado
3554201,5.2,2015,Observado
3554201,6.3,2017,Observado
3554201,5.7,2019,Observado
3554300,4.8,2007,Projetado
3554300,5.1,2009,Projetado
3554300,5.5,2011,Projetado
3554300,5.8,2013,Projetado
3554300,6,2015,Projetado
3554300,6.3,2017,Projetado
3554300,6.5,2019,Projetado
3554300,6.8,2021,Projetado
3554300,4.8,2005,Observado
3554300,4.7,2007,Observado
3554300,5.1,2009,Observado
3554300,5.8,2011,Observado
3554300,6,2013,Observado
3554300,6.6,2015,Observado
3554300,6.5,2017,Observado
3554300,6.8,2019,Observado
3554409,4.9,2007,Projetado
3554409,5.2,2009,Projetado
3554409,5.6,2011,Projetado
3554409,5.9,2013,Projetado
3554409,6.1,2015,Projetado
3554409,6.3,2017,Projetado
3554409,6.6,2019,Projetado
3554409,6.8,2021,Projetado
3554409,4.8,2005,Observado
3554409,6.9,2007,Observado
3554409,5.8,2009,Observado
3554409,6.2,2011,Observado
3554409,6,2013,Observado
3554409,6.4,2015,Observado
3554409,6.7,2017,Observado
3554409,6.6,2019,Observado
3554508,4.7,2007,Projetado
3554508,5.1,2009,Projetado
3554508,5.5,2011,Projetado
3554508,5.7,2013,Projetado
3554508,6,2015,Projetado
3554508,6.2,2017,Projetado
3554508,6.5,2019,Projetado
3554508,6.7,2021,Projetado
3554508,4.7,2005,Observado
3554508,5.3,2007,Observado
3554508,5.6,2009,Observado
3554508,5.6,2011,Observado
3554508,5.8,2013,Observado
3554508,6,2015,Observado
3554508,5.8,2017,Observado
3554508,7.2,2019,Observado
3554607,4.5,2007,Projetado
3554607,4.9,2009,Projetado
3554607,5.2,2011,Projetado
3554607,5.5,2013,Projetado
3554607,5.8,2015,Projetado
3554607,6,2017,Projetado
3554607,6.3,2019,Projetado
3554607,6.5,2021,Projetado
3554607,4.5,2005,Observado
3554607,5.2,2007,Observado
3554607,5.1,2009,Observado
3554607,5.5,2011,Observado
3554607,6.7,2013,Observado
3554607,5.4,2015,Observado
3554607,6.1,2017,Observado
3554607,6.5,2019,Observado
3554656,4.3,2007,Projetado
3554656,4.6,2009,Projetado
3554656,5,2011,Projetado
3554656,5.3,2013,Projetado
3554656,5.5,2015,Projetado
3554656,5.8,2017,Projetado
3554656,6.1,2019,Projetado
3554656,6.3,2021,Projetado
3554656,4.2,2005,Observado
3554656,4.6,2007,Observado
3554656,5.7,2009,Observado
3554656,5.5,2011,Observado
3554656,4.9,2013,Observado
3554656,5.6,2015,Observado
3554656,6.8,2017,Observado
3554656,5.8,2019,Observado
3554706,6.8,2007,Projetado
3554706,7,2009,Projetado
3554706,7.3,2011,Projetado
3554706,7.4,2013,Projetado
3554706,7.6,2015,Projetado
3554706,7.8,2017,Projetado
3554706,7.9,2019,Projetado
3554706,8,2021,Projetado
3554706,6.7,2005,Observado
3554706,5.8,2007,Observado
3554706,6.6,2009,Observado
3554706,6,2011,Observado
3554706,6.1,2013,Observado
3554706,6.8,2015,Observado
3554706,6.2,2017,Observado
3554706,6.8,2019,Observado
3554755,3.6,2007,Projetado
3554755,3.9,2009,Projetado
3554755,4.3,2011,Projetado
3554755,4.6,2013,Projetado
3554755,4.9,2015,Projetado
3554755,5.2,2017,Projetado
3554755,5.5,2019,Projetado
3554755,5.8,2021,Projetado
3554755,3.5,2005,Observado
3554755,4,2007,Observado
3554755,5.7,2009,Observado
3554755,5.5,2011,Observado
3554755,6.4,2013,Observado
3554755,6.8,2015,Observado
3554755,6.6,2017,Observado
3554755,6.4,2019,Observado
3554805,NA,2007,Projetado
3554805,4.1,2009,Projetado
3554805,4.5,2011,Projetado
3554805,4.7,2013,Projetado
3554805,5,2015,Projetado
3554805,5.3,2017,Projetado
3554805,5.6,2019,Projetado
3554805,5.8,2021,Projetado
3554805,NA,2005,Observado
3554805,3.9,2007,Observado
3554805,5.2,2009,Observado
3554805,4.8,2011,Observado
3554805,5.4,2013,Observado
3554805,6.2,2015,Observado
3554805,6.3,2017,Observado
3554805,6.4,2019,Observado
3554904,4.6,2007,Projetado
3554904,4.9,2009,Projetado
3554904,5.3,2011,Projetado
3554904,5.6,2013,Projetado
3554904,5.8,2015,Projetado
3554904,6.1,2017,Projetado
3554904,6.3,2019,Projetado
3554904,6.6,2021,Projetado
3554904,4.5,2005,Observado
3554904,5.1,2007,Observado
3554904,6.3,2009,Observado
3554904,5.6,2011,Observado
3554904,5.7,2013,Observado
3554904,6.4,2015,Observado
3554904,7.1,2017,Observado
3554904,6.1,2019,Observado
3554953,NA,2007,Projetado
3554953,4.3,2009,Projetado
3554953,4.7,2011,Projetado
3554953,4.9,2013,Projetado
3554953,5.2,2015,Projetado
3554953,5.5,2017,Projetado
3554953,5.7,2019,Projetado
3554953,6,2021,Projetado
3554953,NA,2005,Observado
3554953,4.1,2007,Observado
3554953,4.6,2009,Observado
3554953,5.4,2011,Observado
3554953,5.1,2013,Observado
3554953,6.1,2015,Observado
3554953,6.6,2017,Observado
3554953,6.8,2019,Observado
3555000,5.1,2007,Projetado
3555000,5.5,2009,Projetado
3555000,5.8,2011,Projetado
3555000,6.1,2013,Projetado
3555000,6.3,2015,Projetado
3555000,6.5,2017,Projetado
3555000,6.8,2019,Projetado
3555000,7,2021,Projetado
3555000,5.1,2005,Observado
3555000,5,2007,Observado
3555000,5.9,2009,Observado
3555000,5.7,2011,Observado
3555000,6,2013,Observado
3555000,6.3,2015,Observado
3555000,6.7,2017,Observado
3555000,6.8,2019,Observado
3555109,5.4,2007,Projetado
3555109,5.7,2009,Projetado
3555109,6.1,2011,Projetado
3555109,6.3,2013,Projetado
3555109,6.5,2015,Projetado
3555109,6.7,2017,Projetado
3555109,7,2019,Projetado
3555109,7.2,2021,Projetado
3555109,5.3,2005,Observado
3555109,5.4,2007,Observado
3555109,6.1,2009,Observado
3555109,6.7,2011,Observado
3555109,7.3,2013,Observado
3555109,7.9,2015,Observado
3555109,7.7,2017,Observado
3555109,7.9,2019,Observado
3555208,4.5,2007,Projetado
3555208,4.8,2009,Projetado
3555208,5.2,2011,Projetado
3555208,5.5,2013,Projetado
3555208,5.7,2015,Projetado
3555208,6,2017,Projetado
3555208,6.2,2019,Projetado
3555208,6.5,2021,Projetado
3555208,4.4,2005,Observado
3555208,5.1,2007,Observado
3555208,5.7,2009,Observado
3555208,NA,2011,Observado
3555208,NA,2013,Observado
3555208,6.9,2015,Observado
3555208,7,2017,Observado
3555208,6.6,2019,Observado
3555307,5.6,2007,Projetado
3555307,5.9,2009,Projetado
3555307,6.2,2011,Projetado
3555307,6.4,2013,Projetado
3555307,6.7,2015,Projetado
3555307,6.9,2017,Projetado
3555307,7.1,2019,Projetado
3555307,7.3,2021,Projetado
3555307,5.5,2005,Observado
3555307,7,2007,Observado
3555307,6.9,2009,Observado
3555307,6.5,2011,Observado
3555307,7,2013,Observado
3555307,6.5,2015,Observado
3555307,6.4,2017,Observado
3555307,7.1,2019,Observado
3555356,4.6,2007,Projetado
3555356,4.9,2009,Projetado
3555356,5.3,2011,Projetado
3555356,5.5,2013,Projetado
3555356,5.8,2015,Projetado
3555356,6.1,2017,Projetado
3555356,6.3,2019,Projetado
3555356,6.6,2021,Projetado
3555356,4.5,2005,Observado
3555356,5,2007,Observado
3555356,5.3,2009,Observado
3555356,5.8,2011,Observado
3555356,5.4,2013,Observado
3555356,5.8,2015,Observado
3555356,6.3,2017,Observado
3555356,5.9,2019,Observado
3555406,4.2,2007,Projetado
3555406,4.5,2009,Projetado
3555406,4.9,2011,Projetado
3555406,5.2,2013,Projetado
3555406,5.5,2015,Projetado
3555406,5.7,2017,Projetado
3555406,6,2019,Projetado
3555406,6.3,2021,Projetado
3555406,4.1,2005,Observado
3555406,4.3,2007,Observado
3555406,4.8,2009,Observado
3555406,4.9,2011,Observado
3555406,4.9,2013,Observado
3555406,5.6,2015,Observado
3555406,5.8,2017,Observado
3555406,6.2,2019,Observado
3555505,4.8,2007,Projetado
3555505,5.1,2009,Projetado
3555505,5.5,2011,Projetado
3555505,5.7,2013,Projetado
3555505,6,2015,Projetado
3555505,6.2,2017,Projetado
3555505,6.5,2019,Projetado
3555505,6.7,2021,Projetado
3555505,4.7,2005,Observado
3555505,5,2007,Observado
3555505,5.6,2009,Observado
3555505,5.4,2011,Observado
3555505,5.7,2013,Observado
3555505,6.4,2015,Observado
3555505,5.5,2017,Observado
3555505,6.8,2019,Observado
3555604,4.7,2007,Projetado
3555604,5,2009,Projetado
3555604,5.4,2011,Projetado
3555604,5.7,2013,Projetado
3555604,5.9,2015,Projetado
3555604,6.2,2017,Projetado
3555604,6.4,2019,Projetado
3555604,6.7,2021,Projetado
3555604,4.7,2005,Observado
3555604,5.3,2007,Observado
3555604,5.9,2009,Observado
3555604,5.3,2011,Observado
3555604,5.5,2013,Observado
3555604,6.1,2015,Observado
3555604,6.7,2017,Observado
3555604,6.5,2019,Observado
3555703,NA,2007,Projetado
3555703,4.5,2009,Projetado
3555703,4.9,2011,Projetado
3555703,5.1,2013,Projetado
3555703,5.4,2015,Projetado
3555703,5.7,2017,Projetado
3555703,5.9,2019,Projetado
3555703,6.2,2021,Projetado
3555703,NA,2005,Observado
3555703,4.3,2007,Observado
3555703,4.8,2009,Observado
3555703,5,2011,Observado
3555703,5,2013,Observado
3555703,NA,2015,Observado
3555703,6.1,2017,Observado
3555703,NA,2019,Observado
3555802,5.2,2007,Projetado
3555802,5.5,2009,Projetado
3555802,5.9,2011,Projetado
3555802,6.1,2013,Projetado
3555802,6.3,2015,Projetado
3555802,6.6,2017,Projetado
3555802,6.8,2019,Projetado
3555802,7,2021,Projetado
3555802,5.1,2005,Observado
3555802,5.8,2007,Observado
3555802,6.4,2009,Observado
3555802,5.5,2011,Observado
3555802,6.4,2013,Observado
3555802,7,2015,Observado
3555802,7,2017,Observado
3555802,7.5,2019,Observado
3555901,4.4,2007,Projetado
3555901,4.7,2009,Projetado
3555901,5.1,2011,Projetado
3555901,5.4,2013,Projetado
3555901,5.7,2015,Projetado
3555901,5.9,2017,Projetado
3555901,6.2,2019,Projetado
3555901,6.4,2021,Projetado
3555901,4.3,2005,Observado
3555901,4.5,2007,Observado
3555901,4.6,2009,Observado
3555901,5.6,2011,Observado
3555901,NA,2013,Observado
3555901,NA,2015,Observado
3555901,6.8,2017,Observado
3555901,6.6,2019,Observado
3556008,5.3,2007,Projetado
3556008,5.6,2009,Projetado
3556008,6,2011,Projetado
3556008,6.2,2013,Projetado
3556008,6.4,2015,Projetado
3556008,6.7,2017,Projetado
3556008,6.9,2019,Projetado
3556008,7.1,2021,Projetado
3556008,5.2,2005,Observado
3556008,5.2,2007,Observado
3556008,5.6,2009,Observado
3556008,5.7,2011,Observado
3556008,6.7,2013,Observado
3556008,6.6,2015,Observado
3556008,6.8,2017,Observado
3556008,6.9,2019,Observado
3556107,5.9,2007,Projetado
3556107,6.2,2009,Projetado
3556107,6.5,2011,Projetado
3556107,6.7,2013,Projetado
3556107,6.9,2015,Projetado
3556107,7.1,2017,Projetado
3556107,7.3,2019,Projetado
3556107,7.5,2021,Projetado
3556107,5.8,2005,Observado
3556107,6.9,2007,Observado
3556107,5.7,2009,Observado
3556107,6.2,2011,Observado
3556107,5.6,2013,Observado
3556107,6.8,2015,Observado
3556107,6.8,2017,Observado
3556107,7,2019,Observado
3556206,NA,2007,Projetado
3556206,4.8,2009,Projetado
3556206,5.1,2011,Projetado
3556206,5.4,2013,Projetado
3556206,5.6,2015,Projetado
3556206,5.9,2017,Projetado
3556206,6.2,2019,Projetado
3556206,6.4,2021,Projetado
3556206,NA,2005,Observado
3556206,4.6,2007,Observado
3556206,5.4,2009,Observado
3556206,5.8,2011,Observado
3556206,5.9,2013,Observado
3556206,6.2,2015,Observado
3556206,6.5,2017,Observado
3556206,6.5,2019,Observado
3556305,5.2,2007,Projetado
3556305,5.5,2009,Projetado
3556305,5.8,2011,Projetado
3556305,6.1,2013,Projetado
3556305,6.3,2015,Projetado
3556305,6.6,2017,Projetado
3556305,6.8,2019,Projetado
3556305,7,2021,Projetado
3556305,5.1,2005,Observado
3556305,6.9,2007,Observado
3556305,5.2,2009,Observado
3556305,6.4,2011,Observado
3556305,6.2,2013,Observado
3556305,7.6,2015,Observado
3556305,7.2,2017,Observado
3556305,7,2019,Observado
3556354,3.6,2007,Projetado
3556354,3.9,2009,Projetado
3556354,4.3,2011,Projetado
3556354,4.6,2013,Projetado
3556354,4.9,2015,Projetado
3556354,5.2,2017,Projetado
3556354,5.5,2019,Projetado
3556354,5.8,2021,Projetado
3556354,3.5,2005,Observado
3556354,4.1,2007,Observado
3556354,4.8,2009,Observado
3556354,4.6,2011,Observado
3556354,4.1,2013,Observado
3556354,5.8,2015,Observado
3556354,5.6,2017,Observado
3556354,5.7,2019,Observado
3556404,5.1,2007,Projetado
3556404,5.4,2009,Projetado
3556404,5.8,2011,Projetado
3556404,6,2013,Projetado
3556404,6.3,2015,Projetado
3556404,6.5,2017,Projetado
3556404,6.7,2019,Projetado
3556404,7,2021,Projetado
3556404,5,2005,Observado
3556404,4.8,2007,Observado
3556404,5,2009,Observado
3556404,5.7,2011,Observado
3556404,6.5,2013,Observado
3556404,6.6,2015,Observado
3556404,7.1,2017,Observado
3556404,6.8,2019,Observado
3556453,4.8,2007,Projetado
3556453,5.1,2009,Projetado
3556453,5.5,2011,Projetado
3556453,5.7,2013,Projetado
3556453,6,2015,Projetado
3556453,6.2,2017,Projetado
3556453,6.5,2019,Projetado
3556453,6.7,2021,Projetado
3556453,4.7,2005,Observado
3556453,4.9,2007,Observado
3556453,4.9,2009,Observado
3556453,5.4,2011,Observado
3556453,5,2013,Observado
3556453,6,2015,Observado
3556453,6.2,2017,Observado
3556453,6.6,2019,Observado
3556503,4.6,2007,Projetado
3556503,4.9,2009,Projetado
3556503,5.3,2011,Projetado
3556503,5.6,2013,Projetado
3556503,5.9,2015,Projetado
3556503,6.1,2017,Projetado
3556503,6.4,2019,Projetado
3556503,6.6,2021,Projetado
3556503,4.5,2005,Observado
3556503,4.9,2007,Observado
3556503,5.6,2009,Observado
3556503,5.3,2011,Observado
3556503,6,2013,Observado
3556503,6.4,2015,Observado
3556503,6.5,2017,Observado
3556503,6.8,2019,Observado
3556602,4.5,2007,Projetado
3556602,4.8,2009,Projetado
3556602,5.2,2011,Projetado
3556602,5.5,2013,Projetado
3556602,5.7,2015,Projetado
3556602,6,2017,Projetado
3556602,6.2,2019,Projetado
3556602,6.5,2021,Projetado
3556602,4.4,2005,Observado
3556602,4.8,2007,Observado
3556602,5.2,2009,Observado
3556602,5.6,2011,Observado
3556602,5.4,2013,Observado
3556602,6.3,2015,Observado
3556602,6.2,2017,Observado
3556602,6.1,2019,Observado
3556701,NA,2007,Projetado
3556701,5.4,2009,Projetado
3556701,5.8,2011,Projetado
3556701,6,2013,Projetado
3556701,6.2,2015,Projetado
3556701,6.5,2017,Projetado
3556701,6.7,2019,Projetado
3556701,6.9,2021,Projetado
3556701,NA,2005,Observado
3556701,5.3,2007,Observado
3556701,5.3,2009,Observado
3556701,5.9,2011,Observado
3556701,6.3,2013,Observado
3556701,6.6,2015,Observado
3556701,7.2,2017,Observado
3556701,6.9,2019,Observado
3556800,5.3,2007,Projetado
3556800,5.6,2009,Projetado
3556800,5.9,2011,Projetado
3556800,6.2,2013,Projetado
3556800,6.4,2015,Projetado
3556800,6.6,2017,Projetado
3556800,6.9,2019,Projetado
3556800,7.1,2021,Projetado
3556800,5.2,2005,Observado
3556800,6.1,2007,Observado
3556800,4.6,2009,Observado
3556800,5.5,2011,Observado
3556800,4.8,2013,Observado
3556800,5.5,2015,Observado
3556800,5.8,2017,Observado
3556800,5.6,2019,Observado
3556909,4.9,2007,Projetado
3556909,5.3,2009,Projetado
3556909,5.6,2011,Projetado
3556909,5.9,2013,Projetado
3556909,6.1,2015,Projetado
3556909,6.4,2017,Projetado
3556909,6.6,2019,Projetado
3556909,6.8,2021,Projetado
3556909,4.9,2005,Observado
3556909,5.1,2007,Observado
3556909,6.8,2009,Observado
3556909,6.5,2011,Observado
3556909,6.2,2013,Observado
3556909,6.6,2015,Observado
3556909,6.6,2017,Observado
3556909,6.6,2019,Observado
3556958,NA,2007,Projetado
3556958,4.8,2009,Projetado
3556958,5.1,2011,Projetado
3556958,5.4,2013,Projetado
3556958,5.6,2015,Projetado
3556958,5.9,2017,Projetado
3556958,6.1,2019,Projetado
3556958,6.4,2021,Projetado
3556958,NA,2005,Observado
3556958,4.6,2007,Observado
3556958,5.1,2009,Observado
3556958,5.2,2011,Observado
3556958,NA,2013,Observado
3556958,NA,2015,Observado
3556958,6.8,2017,Observado
3556958,6.4,2019,Observado
3557006,5.2,2007,Projetado
3557006,5.5,2009,Projetado
3557006,5.9,2011,Projetado
3557006,6.1,2013,Projetado
3557006,6.4,2015,Projetado
3557006,6.6,2017,Projetado
3557006,6.8,2019,Projetado
3557006,7,2021,Projetado
3557006,5.2,2005,Observado
3557006,5.4,2007,Observado
3557006,5.6,2009,Observado
3557006,5.9,2011,Observado
3557006,6.1,2013,Observado
3557006,6.4,2015,Observado
3557006,6.6,2017,Observado
3557006,6.7,2019,Observado
3557105,6.1,2007,Projetado
3557105,6.4,2009,Projetado
3557105,6.7,2011,Projetado
3557105,6.9,2013,Projetado
3557105,7.1,2015,Projetado
3557105,7.3,2017,Projetado
3557105,7.4,2019,Projetado
3557105,7.6,2021,Projetado
3557105,6,2005,Observado
3557105,6.2,2007,Observado
3557105,6.3,2009,Observado
3557105,6.4,2011,Observado
3557105,6.4,2013,Observado
3557105,6.6,2015,Observado
3557105,6.8,2017,Observado
3557105,6.9,2019,Observado
3557154,NA,2007,Projetado
3557154,5.5,2009,Projetado
3557154,5.8,2011,Projetado
3557154,6,2013,Projetado
3557154,6.2,2015,Projetado
3557154,6.5,2017,Projetado
3557154,6.7,2019,Projetado
3557154,6.9,2021,Projetado
3557154,NA,2005,Observado
3557154,5.3,2007,Observado
3557154,5.5,2009,Observado
3557154,6,2011,Observado
3557154,NA,2013,Observado
3557154,6.4,2015,Observado
3557154,6.4,2017,Observado
3557154,5.9,2019,Observado
3557204,5.1,2007,Projetado
3557204,5.4,2009,Projetado
3557204,5.8,2011,Projetado
3557204,6,2013,Projetado
3557204,6.2,2015,Projetado
3557204,6.5,2017,Projetado
3557204,6.7,2019,Projetado
3557204,6.9,2021,Projetado
3557204,5,2005,Observado
3557204,4.5,2007,Observado
3557204,5.1,2009,Observado
3557204,5.3,2011,Observado
3557204,5.1,2013,Observado
3557204,5.7,2015,Observado
3557204,6.5,2017,Observado
3557204,6.8,2019,Observado
3557303,NA,2007,Projetado
3557303,5.4,2009,Projetado
3557303,5.8,2011,Projetado
3557303,6,2013,Projetado
3557303,6.2,2015,Projetado
3557303,6.5,2017,Projetado
3557303,6.7,2019,Projetado
3557303,6.9,2021,Projetado
3557303,NA,2005,Observado
3557303,5.3,2007,Observado
3557303,5.1,2009,Observado
3557303,5.7,2011,Observado
3557303,5.6,2013,Observado
3557303,6.1,2015,Observado
3557303,6.6,2017,Observado
3557303,5.6,2019,Observado
4100103,4.1,2007,Projetado
4100103,4.4,2009,Projetado
4100103,4.8,2011,Projetado
4100103,5.1,2013,Projetado
4100103,5.4,2015,Projetado
4100103,5.6,2017,Projetado
4100103,5.9,2019,Projetado
4100103,6.2,2021,Projetado
4100103,4,2005,Observado
4100103,4.6,2007,Observado
4100103,4.4,2009,Observado
4100103,5.1,2011,Observado
4100103,5,2013,Observado
4100103,5.5,2015,Observado
4100103,5.9,2017,Observado
4100103,6.1,2019,Observado
4100202,NA,2007,Projetado
4100202,4.4,2009,Projetado
4100202,4.7,2011,Projetado
4100202,5,2013,Projetado
4100202,5.3,2015,Projetado
4100202,5.5,2017,Projetado
4100202,5.8,2019,Projetado
4100202,6.1,2021,Projetado
4100202,NA,2005,Observado
4100202,4.2,2007,Observado
4100202,4.9,2009,Observado
4100202,5.1,2011,Observado
4100202,5,2013,Observado
4100202,5.1,2015,Observado
4100202,5.7,2017,Observado
4100202,6.7,2019,Observado
4100301,4.2,2007,Projetado
4100301,4.6,2009,Projetado
4100301,5,2011,Projetado
4100301,5.3,2013,Projetado
4100301,5.5,2015,Projetado
4100301,5.8,2017,Projetado
4100301,6.1,2019,Projetado
4100301,6.3,2021,Projetado
4100301,4.2,2005,Observado
4100301,4,2007,Observado
4100301,4.1,2009,Observado
4100301,4.4,2011,Observado
4100301,4.9,2013,Observado
4100301,5.3,2015,Observado
4100301,5.2,2017,Observado
4100301,5.8,2019,Observado
4100400,3.9,2007,Projetado
4100400,4.2,2009,Projetado
4100400,4.6,2011,Projetado
4100400,4.9,2013,Projetado
4100400,5.2,2015,Projetado
4100400,5.5,2017,Projetado
4100400,5.7,2019,Projetado
4100400,6,2021,Projetado
4100400,3.8,2005,Observado
4100400,4.3,2007,Observado
4100400,4.2,2009,Observado
4100400,4.3,2011,Observado
4100400,4.9,2013,Observado
4100400,5,2015,Observado
4100400,5.1,2017,Observado
4100400,5.2,2019,Observado
4100459,3.9,2007,Projetado
4100459,4.2,2009,Projetado
4100459,4.6,2011,Projetado
4100459,4.9,2013,Projetado
4100459,5.2,2015,Projetado
4100459,5.5,2017,Projetado
4100459,5.7,2019,Projetado
4100459,6,2021,Projetado
4100459,3.8,2005,Observado
4100459,4.5,2007,Observado
4100459,4.9,2009,Observado
4100459,4.6,2011,Observado
4100459,5,2013,Observado
4100459,5.4,2015,Observado
4100459,4.9,2017,Observado
4100459,5.9,2019,Observado
4100509,3.7,2007,Projetado
4100509,4.1,2009,Projetado
4100509,4.5,2011,Projetado
4100509,4.8,2013,Projetado
4100509,5.1,2015,Projetado
4100509,5.3,2017,Projetado
4100509,5.6,2019,Projetado
4100509,5.9,2021,Projetado
4100509,3.7,2005,Observado
4100509,5.1,2007,Observado
4100509,5.8,2009,Observado
4100509,5.3,2011,Observado
4100509,5.8,2013,Observado
4100509,6.1,2015,Observado
4100509,6.9,2017,Observado
4100509,6.8,2019,Observado
4100608,4.7,2007,Projetado
4100608,5,2009,Projetado
4100608,5.4,2011,Projetado
4100608,5.7,2013,Projetado
4100608,5.9,2015,Projetado
4100608,6.2,2017,Projetado
4100608,6.4,2019,Projetado
4100608,6.7,2021,Projetado
4100608,4.6,2005,Observado
4100608,4.4,2007,Observado
4100608,5,2009,Observado
4100608,5.5,2011,Observado
4100608,5.3,2013,Observado
4100608,5.9,2015,Observado
4100608,5.6,2017,Observado
4100608,6,2019,Observado
4100707,4.2,2007,Projetado
4100707,4.6,2009,Projetado
4100707,5,2011,Projetado
4100707,5.2,2013,Projetado
4100707,5.5,2015,Projetado
4100707,5.8,2017,Projetado
4100707,6,2019,Projetado
4100707,6.3,2021,Projetado
4100707,4.2,2005,Observado
4100707,4.3,2007,Observado
4100707,4.7,2009,Observado
4100707,4.5,2011,Observado
4100707,4.9,2013,Observado
4100707,5.5,2015,Observado
4100707,5.5,2017,Observado
4100707,5.7,2019,Observado
4100806,NA,2007,Projetado
4100806,4.7,2009,Projetado
4100806,5,2011,Projetado
4100806,5.3,2013,Projetado
4100806,5.5,2015,Projetado
4100806,5.8,2017,Projetado
4100806,6.1,2019,Projetado
4100806,6.3,2021,Projetado
4100806,NA,2005,Observado
4100806,4.5,2007,Observado
4100806,4.8,2009,Observado
4100806,4.7,2011,Observado
4100806,5.3,2013,Observado
4100806,5.3,2015,Observado
4100806,5.3,2017,Observado
4100806,5.5,2019,Observado
4100905,3.6,2007,Projetado
4100905,4,2009,Projetado
4100905,4.4,2011,Projetado
4100905,4.7,2013,Projetado
4100905,5,2015,Projetado
4100905,5.2,2017,Projetado
4100905,5.5,2019,Projetado
4100905,5.8,2021,Projetado
4100905,3.6,2005,Observado
4100905,4.2,2007,Observado
4100905,4.4,2009,Observado
4100905,4.8,2011,Observado
4100905,4.4,2013,Observado
4100905,5,2015,Observado
4100905,5.2,2017,Observado
4100905,6.1,2019,Observado
4101002,5,2007,Projetado
4101002,5.3,2009,Projetado
4101002,5.7,2011,Projetado
4101002,5.9,2013,Projetado
4101002,6.2,2015,Projetado
4101002,6.4,2017,Projetado
4101002,6.7,2019,Projetado
4101002,6.9,2021,Projetado
4101002,4.9,2005,Observado
4101002,5.2,2007,Observado
4101002,5.8,2009,Observado
4101002,5.6,2011,Observado
4101002,6.2,2013,Observado
4101002,6.1,2015,Observado
4101002,6.7,2017,Observado
4101002,6.7,2019,Observado
4101051,4.5,2007,Projetado
4101051,4.8,2009,Projetado
4101051,5.2,2011,Projetado
4101051,5.5,2013,Projetado
4101051,5.8,2015,Projetado
4101051,6,2017,Projetado
4101051,6.3,2019,Projetado
4101051,6.5,2021,Projetado
4101051,4.4,2005,Observado
4101051,4.6,2007,Observado
4101051,5.3,2009,Observado
4101051,4.7,2011,Observado
4101051,5.9,2013,Observado
4101051,5.6,2015,Observado
4101051,6.2,2017,Observado
4101051,6.2,2019,Observado
4101101,4.2,2007,Projetado
4101101,4.6,2009,Projetado
4101101,5,2011,Projetado
4101101,5.3,2013,Projetado
4101101,5.5,2015,Projetado
4101101,5.8,2017,Projetado
4101101,6.1,2019,Projetado
4101101,6.3,2021,Projetado
4101101,4.2,2005,Observado
4101101,4.9,2007,Observado
4101101,4.8,2009,Observado
4101101,5.7,2011,Observado
4101101,5.5,2013,Observado
4101101,6.3,2015,Observado
4101101,6.4,2017,Observado
4101101,6.5,2019,Observado
4101150,4.4,2007,Projetado
4101150,4.8,2009,Projetado
4101150,5.2,2011,Projetado
4101150,5.4,2013,Projetado
4101150,5.7,2015,Projetado
4101150,5.9,2017,Projetado
4101150,6.2,2019,Projetado
4101150,6.5,2021,Projetado
4101150,4.4,2005,Observado
4101150,4.8,2007,Observado
4101150,5.2,2009,Observado
4101150,4.3,2011,Observado
4101150,4.6,2013,Observado
4101150,5.3,2015,Observado
4101150,6.3,2017,Observado
4101150,6.5,2019,Observado
4101200,3.4,2007,Projetado
4101200,3.8,2009,Projetado
4101200,4.2,2011,Projetado
4101200,4.5,2013,Projetado
4101200,4.7,2015,Projetado
4101200,5,2017,Projetado
4101200,5.3,2019,Projetado
4101200,5.6,2021,Projetado
4101200,3.3,2005,Observado
4101200,4.7,2007,Observado
4101200,4.4,2009,Observado
4101200,4,2011,Observado
4101200,4.1,2013,Observado
4101200,4.7,2015,Observado
4101200,5,2017,Observado
4101200,5.1,2019,Observado
4101309,4.6,2007,Projetado
4101309,4.9,2009,Projetado
4101309,5.3,2011,Projetado
4101309,5.6,2013,Projetado
4101309,5.8,2015,Projetado
4101309,6.1,2017,Projetado
4101309,6.3,2019,Projetado
4101309,6.6,2021,Projetado
4101309,4.5,2005,Observado
4101309,4.7,2007,Observado
4101309,5.6,2009,Observado
4101309,6.1,2011,Observado
4101309,6,2013,Observado
4101309,6.1,2015,Observado
4101309,6.4,2017,Observado
